Time,Latitude (Deg),Longitude (Deg),Altitude (m),Heart Rate (bpm),Speed (km/h),Vibrations
2019-09-14T07:39:42Z,,,5,152,0,
2019-09-14T07:39:44Z,,,5,152,0,
2019-09-14T07:39:46Z,,,5,150,0,
2019-09-14T07:39:48Z,,,5,150,0,
2019-09-14T07:39:50Z,-27.472367,153.183421,5,152,0,
2019-09-14T07:39:52Z,-27.472367,153.183421,6,152,4.37,
2019-09-14T07:39:54Z,-27.472388,153.183415,6,152,4.39,
2019-09-14T07:39:56Z,-27.47241,153.183408,6,152,4.76,
2019-09-14T07:39:58Z,-27.472433,153.183402,6,152,3.77,
2019-09-14T07:40:00Z,-27.472456,153.183396,6,152,3.1,
2019-09-14T07:40:02Z,-27.472477,153.18339,6,151,0,
2019-09-14T07:40:04Z,,,6,151,0,
2019-09-14T07:40:06Z,,,6,151,0,
2019-09-14T07:40:08Z,,,6,151,0,
2019-09-14T07:40:10Z,,,6,151,0,
2019-09-14T07:40:12Z,,,6,151,0,
2019-09-14T07:40:14Z,,,6,148,0,
2019-09-14T07:40:16Z,,,6,145,0,
2019-09-14T07:40:18Z,-27.472491,153.183383,6,144,3.1,
2019-09-14T07:40:20Z,-27.472496,153.183384,6,141,0,
2019-09-14T07:40:22Z,-27.472509,153.183384,6,140,0,
2019-09-14T07:40:24Z,-27.472522,153.183381,6,139,0,
2019-09-14T07:40:26Z,-27.472522,153.183381,6,137,0,
